word	c5	lemma	pos
been	VBN	be	VERB
suspended	VVN	suspend	VERB
because	CJS	because	CONJ
of	PRF	of	PREP
the	AT0	the	ART
current	AJ0	current	ADJ
situation	NN1	situation	SUBST
in	PRP	in	PREP
Iraq	NP0	iraq	SUBST
.	PUN	.	PUN

# sentence 459, Texts/A/A0/A03.xml
Europe	NP0	europe	SUBST

# sentence 460, Texts/A/A0/A03.xml
Daniel	NP0	daniel	SUBST
,	PUN	,	PUN
Panayiotis	NP0-NN1	panayiotis	SUBST
and	CJC	and	CONJ
Pavlos	NP0	pavlos	SUBST
Xidis	NP0	xidis	SUBST
,	PUN	,	PUN
three	CRD	three	ADJ
Jehovah	NP0	jehovah	SUBST
's	POS	's	UNC
Witnesses	NN2	witness	SUBST
,	PUN	,	PUN
are	VBB	be	VERB
still	AV0	still	ADV
serving	VVG	serve	VERB
four-year	AJ0	four-year	ADJ
sentences	NN2	sentence	SUBST
in	PRP	in	PREP
Greece	NP0	greece	SUBST
for	PRP	for	PREP
refusing	VVG	refuse	VERB
to	TO0	to	PREP
perform	VVI	perform	VERB
military	AJ0	military	ADJ
service	NN1	service	SUBST
.	PUN	.	PUN

# sentence 461, Texts/A/A0/A03.xml
They	PNP	they	PRON
are	VBB	be	VERB
not	XX0	not	ADV
due	AJ0	due	ADJ
for	PRP	for	PREP
release	NN1	release	SUBST
until	PRP-CJS	until	PREP
1992	CRD	1992	ADJ
,	PUN	,	PUN
and	CJC	and	CONJ
are	VBB	be	VERB
among	PRP	among	PREP
some	DT0	some	ADJ
400	CRD	400	ADJ
young	AJ0	young	ADJ
men	NN2	man	SUBST
held	VVN-VVD	hold	VERB
in	PRP	in	PREP
Greek	AJ0	greek	ADJ
prisons	NN2	prison	SUBST
for	PRP	for	PREP
their	DPS	they	PRON
refusal	NN1	refusal	SUBST
on	PRP	on	PREP
religious	AJ0	religious	ADJ
grounds	NN2	ground	SUBST
to	TO0	to	PREP
perform	VVI	perform	VERB
military	AJ0	military	ADJ
service	NN1	service	SUBST
.	PUN	.	PUN

# sentence 462, Texts/A/A0/A03.xml
FREE	AJ0	free	ADJ
IN	PRP	in	PREP
AFRICA	NP0	africa	SUBST

# sentence 463, Texts/A/A0/A03.xml
Kwame	NP0	kwame	SUBST
Karikari	NP0	karikari	SUBST
,	PUN	,	PUN
Ghana	NP0	ghana	SUBST
:	PUN	:	PUN
released	AJ0-VVN	released	ADJ
December	NP0	december	SUBST
1988	CRD	1988	ADJ
.	PUN	.	PUN

# sentence 464, Texts/A/A0/A03.xml
Oumarou	NP0-NN1	oumarou	SUBST
Aman	NP0-NN1	aman	SUBST
,	PUN	,	PUN
Cameroon	NP0	cameroon	SUBST
:	PUN	:	PUN
released	VVN	release	VERB
from	PRP	from	PREP
labour	NN1	labour	SUBST
camp	NN1	camp	SUBST
in	PRP	in	PREP
January	NP0	january	SUBST
1991	CRD	1991	ADJ
after	PRP	after	PREP
being	VBG	be	VERB
held	VVN	hold	VERB
for	PRP	for	PREP
more	AV0	more	ADV
than	CJS	than	CONJ
six	CRD	six	ADJ
years	NN2	year	SUBST
without	PRP	without	PREP
charge	NN1	charge	SUBST
or	CJC	or	CONJ
trial	NN1	trial	SUBST
.	PUN	.	PUN

# sentence 465, Texts/A/A0/A03.xml
Thoza	NP0-NN1	thoza	SUBST
Khonje	NP0	khonje	SUBST
,	PUN	,	PUN
Malawi	NP0	malawi	SUBST
:	PUN	:	PUN
released	AJ0-VVN	released	ADJ
February	NP0	february	SUBST
1991	CRD	1991	ADJ
,	PUN	,	PUN
having	VHG	have	VERB
been	VBN	be	VERB
detained	VVN	detain	VERB
for	PRP	for	PREP
two	CRD	two	ADJ
years	NN2	year	SUBST
after	PRP	after	PREP
making	VVG	make	VERB
remarks	NN2	remark	SUBST
which	DTQ	which	PRON
were	VBD	be	VERB
interpreted	VVN	interpret	VERB
as	CJS	as	CONJ
critical	AJ0	critical	ADJ
of	PRF	of	PREP
the	AT0	the	ART
Life	NN1	life	SUBST
President	NN1	president	SUBST
.	PUN	.	PUN

# sentence 466, Texts/A/A0/A03.xml
Dr	NP0	dr	SUBST
George	NP0	george	SUBST
Mtafu	NP0	mtafu	SUBST
,	PUN	,	PUN
Malawi	NP0	malawi	SUBST
:	PUN	:	PUN
released	AJ0-VVN	released	ADJ
January	NP0	january	SUBST
1991	CRD	1991	ADJ
.	PUN	.	PUN

# sentence 467, Texts/A/A0/A03.xml
He	PNP	he	PRON
is	VBZ	be	VERB
Malawi	NP0	malawi	SUBST
's	POS	's	UNC
only	AJ0	only	ADJ
neuro-surgeon	NN1	neuro-surgeon	SUBST
.	PUN	.	PUN

# sentence 468, Texts/A/A0/A03.xml
FREE	AJ0	free	ADJ
IN	PRP	in	PREP
EUROPE	NP0	europe	SUBST

# sentence 469, Texts/A/A0/A03.xml
Bohdan	NP0-NN1	bohdan	SUBST
Klymchak	NP0	klymchak	SUBST
,	PUN	,	PUN
USSR	NP0	ussr	SUBST
:	PUN	:	PUN
pardoned	VVN	pardon	VERB
and	CJC	and	CONJ
released	VVN-AJ0	release	VERB
November	NP0	november	SUBST
1990	CRD	1990	ADJ
.	PUN	.	PUN

# sentence 470, Texts/A/A0/A03.xml
He	PNP	he	PRON
no	AV0	no	ADV
longer	AV0	longer	ADV
wishes	VVZ	wish	VERB
to	TO0	to	PREP
emigrate	VVI	emigrate	VERB
and	CJC	and	CONJ
is	VBZ	be	VERB
planning	VVG	plan	VERB
to	TO0	to	PREP
write	VVI	write	VERB
his	DPS	he	PRON
memoirs	NN2	memoir	SUBST
.	PUN	.	PUN

# sentence 471, Texts/A/A0/A03.xml
Ismail	NP0	ismail	SUBST
Mehmedov	NP0	mehmedov	SUBST
Hyuseyinov	NP0	hyuseyinov	SUBST
,	PUN	,	PUN
Bulgaria	NP0	bulgaria	SUBST
:	PUN	:	PUN
released	VVN	release	VERB
from	PRP	from	PREP
exile	NN1	exile	SUBST
,	PUN	,	PUN
May	NP0	may	SUBST
1989	CRD	1989	ADJ
.	PUN	.	PUN

# sentence 472, Texts/A/A0/A03.xml
FREE	AJ0	free	ADJ
IN	PRP	in	PREP
THE	AT0	the	ART
AMERICAS	NP0	americas	SUBST

# sentence 473, Texts/A/A0/A03.xml
Manuel	NP0	manuel	SUBST
González	NP0	González	UNC
and	CJC	and	CONJ
Lidia	NP0	lidia	SUBST
González	NP0	González	UNC
García	NP0	García	UNC
,	PUN	,	PUN
Cuba	NP0	cuba	SUBST
:	PUN	:	PUN
released	VVN	release	VERB
on	PRP	on	PREP
expiry	NN1	expiry	SUBST
of	PRF	of	PREP
their	DPS	they	PRON
sentences	NN2	sentence	SUBST
,	PUN	,	PUN
Manuel	NP0	manuel	SUBST
in	PRP	in	PREP
January	NP0	january	SUBST
1990	CRD	1990	ADJ
and	CJC	and	CONJ
Lidia	NP0-NN1	lidia	SUBST
in	PRP	in	PREP
November	NP0	november	SUBST
1989	CRD	1989	ADJ
.	PUN	.	PUN

# sentence 474, Texts/A/A0/A03.xml
FREE	AJ0	free	ADJ
IN	PRP	in	PREP
ASIA	NP0	asia	SUBST

# sentence 475, Texts/A/A0/A03.xml
Baha	NN1-NP0	baha	SUBST
bin	NN1-VVB	bin	SUBST
Mohamed	NP0	mohamed	SUBST
,	PUN	,	PUN
Brunei	NP0	brunei	SUBST
:	PUN	:	PUN
released	AJ0-VVN	released	ADJ
January	NP0	january	SUBST
1990	CRD	1990	ADJ
after	PRP	after	PREP
swearing	VVG	swear	VERB
an	AT0	an	ART
oath	NN1	oath	SUBST
of	PRF	of	PREP
allegiance	NN1	allegiance	SUBST
to	PRP	to	PREP
the	AT0	the	ART
Sultan	NP0-NN1	sultan	SUBST
,	PUN	,	PUN
the	AT0	the	ART
Government	NN1	government	SUBST
,	PUN	,	PUN
and	CJC	and	CONJ
the	AT0	the	ART
laws	NN2	law	SUBST
of	PRF	of	PREP
the	AT0	the	ART
state	NN1	state	SUBST
of	PRF	of	PREP
Brunei	NP0	brunei	SUBST
Darussalam	NP0-NN1	darussalam	SUBST
.	PUN	.	PUN

# sentence 476, Texts/A/A0/A03.xml
Vincent	NP0	vincent	SUBST
Cheng	NP0	cheng	SUBST
and	CJC	and	CONJ
Two	CRD	two	ADJ
Sho	NP0-NN1	sho	SUBST
Lung	NN1	lung	SUBST
,	PUN	,	PUN
Singapore	NP0	singapore	SUBST
:	PUN	:	PUN
conditionally	AV0	conditionally	ADV
released	VVN	release	VERB
in	PRP	in	PREP
June	NP0	june	SUBST
1990	CRD	1990	ADJ
.	PUN	.	PUN

# sentence 477, Texts/A/A0/A03.xml
FREE	AJ0	free	ADJ
IN	PRP	in	PREP
THE	AT0	the	ART
MIDDLE	AJ0	middle	ADJ
EAST	NN1	east	SUBST

# sentence 478, Texts/A/A0/A03.xml
Photos	NN2	photo	SUBST
,	PUN	,	PUN
opposite	AJ0	opposite	ADJ
page	NN1	page	SUBST
:	PUN	:	PUN
(	PUL	(	PUL
top	AJ0-NN1	top	ADJ
row	NN1	row	SUBST
)	PUR	)	PUR
Mahamat	NP0	mahamat	SUBST
Abdoulaye	NP0-NN1	abdoulaye	SUBST
;	PUN	;	PUN
Ismail	NP0	ismail	SUBST
Mehmedov	NP0	mehmedov	SUBST
Hyuseyinov	NP0	hyuseyinov	SUBST
with	PRP	with	PREP
his	DPS	he	PRON
wife	NN1	wife	SUBST
;	PUN	;	PUN
Mihai	NP0	mihai	SUBST
(	PUL	(	PUL
Creanga	NP0	creanga	SUBST
;	PUN	;	PUN
(	PUL	(	PUL
middle	AJ0-NN1	middle	ADJ
row	NN1	row	SUBST
)	PUR	)	PUR
Kevin	NP0	kevin	SUBST
De	NP0	de	SUBST
Souza	NP0	souza	SUBST
and	CJC	and	CONJ
friend	NN1	friend	SUBST
;	PUN	;	PUN
Zikri	NP0	zikri	SUBST
Nafkhosh	NP0-NN1	nafkhosh	SUBST
;	PUN	;	PUN
Ilkere	NP0	ilkere	SUBST
Demir	NP0-NN1	demir	SUBST
and	CJC	and	CONJ
his	DPS	he	PRON
daughter	NN1	daughter	SUBST
Sinem	NN1-NP0	sinem	SUBST
;	PUN	;	PUN
(	PUL	(	PUL
bottom	AJ0-NN1	bottom	ADJ
row	NN1	row	SUBST
)	PUR	)	PUR
Ladji	AJ0	ladji	ADJ
Traoré	NN1-NP0	Traoré	UNC
;	PUN	;	PUN
Miram	NP0	miram	SUBST
Abi	NP0	abi	SUBST
Cobas	NP0	cobas	SUBST
Nunez	VVB	nunez	VERB
;	PUN	;	PUN
Daniel	NP0	daniel	SUBST
Kokkalis	NP0-NN1	kokkalis	SUBST
.	PUN	.	PUN

# sentence 479, Texts/A/A0/A03.xml
Amos	NP0	amos	SUBST
Masondo	NP0-NN1	masondo	SUBST
,	PUN	,	PUN
detained	VVN	detain	VERB
without	PRP	without	PREP
trial	NN1	trial	SUBST
from	PRP	from	PREP
August	NP0	august	SUBST
1986	CRD	1986	ADJ
to	PRP	to	PREP
February	NP0	february	SUBST
1989	CRD	1989	ADJ
.	PUN	.	PUN

# sentence 480, Texts/A/A0/A03.xml
He	PNP	he	PRON
was	VBD	be	VERB
finally	AV0	finally	ADV
released	VVN	release	VERB
on	PRP	on	PREP
19	CRD	19	ADJ
October	NP0	october	SUBST
1989	CRD	1989	ADJ
.	PUN	.	PUN

# sentence 481, Texts/A/A0/A03.xml
DO	VDB	do	VERB
N'T	XX0	not	ADV
FORGET	VVI	forget	VERB
TO	TO0	to	PREP
WRITE	VVI	write	VERB

# sentence 482, Texts/A/A0/A03.xml
THE	AT0	the	ART
CRIMES	NN2	crime	SUBST
THAT	CJT	that	CONJ
GOVERNMENTS	NN2	government	SUBST
COMMIT	VVB	commit	VERB
ARE	VBB	be	VERB
AN	AT0	an	ART
OUTRAGE	NN1	outrage	SUBST
AGAINST	PRP	against	PREP
ALL	DT0	all	ADJ
HUMANITY	NN1	humanity	SUBST
.	PUN	.	PUN

# sentence 483, Texts/A/A0/A03.xml
BUT	CJC	but	CONJ
EVERY	AT0	every	ART
DAY	NN1	day	SUBST
WE	PNP	we	PRON
HEAR	VVB	hear	VERB
THE	AT0	the	ART
SAME	DT0	same	ADJ
EXCUSES	NN2	excuse	SUBST
FROM	PRP	from	PREP
GOVERNMENTS	NN2	government	SUBST
.	PUN	.	PUN

# sentence 484, Texts/A/A0/A03.xml
THE	AT0	the	ART
VICTIMS	NN2	victim	SUBST
DESERVE	VVB	deserve	VERB
IT	NN1	it	SUBST
.	PUN	.	PUN

# sentence 485, Texts/A/A0/A03.xml
THE	AT0	the	ART
END	NN1	end	SUBST
JUSTIFIES	VVZ	justify	VERB
THE	AT0	the	ART
MEANS	NN0	means	SUBST
.	PUN	.	PUN

# sentence 486, Texts/A/A0/A03.xml
MIND	VVB	mind	VERB
YOUR	DPS	you	PRON
OWN	DT0	own	ADJ
BUSINESS	NN1	business	SUBST
.	PUN	.	PUN

# sentence 487, Texts/A/A0/A03.xml
TWO	CRD	two	ADJ
OUT	AVP	out	ADV
OF	PRF	of	PREP
EVERY	AT0	every	ART
THREE	CRD	three	ADJ
GOVERNMENTS	NN2	government	SUBST
STILL	AV0	still	ADV
TORTURE	VVB	torture	VERB
THEIR	DPS	they	PRON
OWN	DT0	own	ADJ
PEOPLE	NN0	people	SUBST
.	PUN	.	PUN

# sentence 488, Texts/A/A0/A03.xml
Amnesty	NN1	amnesty	SUBST
International	AJ0	international	ADJ
does	VDZ	do	VERB
not	XX0	not	ADV
want	VVI	want	VERB
to	TO0	to	PREP
hear	VVI	hear	VERB
any	DT0	any	ADJ
more	DT0	more	ADJ
excuses	NN2	excuse	SUBST
,	PUN	,	PUN
from	PRP	from	PREP
governments	NN2	government	SUBST
or	CJC	or	CONJ
from	PRP	from	PREP
anybody	PNI	anybody	PRON
else	AV0	else	ADV
.	PUN	.	PUN

# sentence 489, Texts/A/A0/A03.xml
The	AT0	the	ART
horrors	NN2	horror	SUBST
must	VM0	must	VERB
be	VBI	be	VERB
stopped	VVN	stop	VERB
everywhere	AV0	everywhere	ADV
once	AV0	once	ADV
and	CJC	and	CONJ
for	PRP	for	PREP
all	DT0	all	ADJ
.	PUN	.	PUN

# sentence 490, Texts/A/A0/A03.xml
Human	AJ0	human	ADJ
rights	NN2	right	SUBST
can	VM0	can	VERB
be	VBI	be	VERB
won	VVN	win	VERB
—	PUN	—	PUN
even	AV0	even	ADV
against	PRP	against	PREP
overwhelming	AJ0	overwhelming	ADJ
odds	NN2	odds	SUBST
.	PUN	.	PUN

# sentence 491, Texts/A/A0/A03.xml
We	PNP	we	PRON
have	VHB	have	VERB
seen	VVN	see	VERB
it	PNP	it	PRON
happen	VVI	happen	VERB
.	PUN	.	PUN

# sentence 492, Texts/A/A0/A03.xml
Change	NN1-VVB	change	SUBST
is	VBZ	be	VERB
possible	AJ0	possible	ADJ
.	PUN	.	PUN

# sentence 493, Texts/A/A0/A03.xml
Amnesty	NN1	amnesty	SUBST
International	AJ0	international	ADJ
is	VBZ	be	VERB
launching	VVG	launch	VERB
its	DPS	it	PRON
30th	ORD	30th	ADJ
Anniversary	NN1	anniversary	SUBST
appeal	NN1-VVB	appeal	SUBST
for	PRP	for	PREP
30	CRD	30	ADJ
prisoner	NN1	prisoner	SUBST
cases	NN2	case	SUBST
around	PRP	around	PREP
the	AT0	the	ART
world	NN1	world	SUBST
in	PRP	in	PREP
1991	CRD	1991	ADJ
.	PUN	.	PUN

# sentence 494, Texts/A/A0/A03.xml
Tens	CRD	tens	ADJ
of	PRF	of	PREP
thousands	CRD	thousands	ADJ
of	PRF	of	PREP
Amnesty	NN1	amnesty	SUBST
members	NN2	member	SUBST
and	CJC	and	CONJ
supporters	NN2	supporter	SUBST
in	AVP-PRP	in	ADV
over	AV0	over	ADV
100	CRD	100	ADJ
countries	NN2	country	SUBST
will	VM0	will	VERB
be	VBI	be	VERB
writing	VVG	write	VERB
letters	NN2	letter	SUBST
to	PRP	to	PREP
governments	NN2	government	SUBST
about	PRP	about	PREP
these	DT0	these	ADJ
particular	AJ0	particular	ADJ
cases	NN2	case	SUBST
.	PUN	.	PUN

# sentence 495, Texts/A/A0/A03.xml
Out	AVP	out	ADV
of	PRF	of	PREP
the	AT0	the	ART
list	NN1	list	SUBST
we	PNP	we	PRON
have	VHB	have	VERB
selected	VVN	select	VERB
the	AT0	the	ART
following	AJ0	following	ADJ
five	CRD	five	ADJ
cases	NN2	case	SUBST
for	PRP	for	PREP
appeals	NN2	appeal	SUBST
by	PRP	by	PREP
members	NN2	member	SUBST
of	PRF	of	PREP
the	AT0	the	ART
British	AJ0	british	ADJ
Section	NN1	section	SUBST
.	PUN	.	PUN

# sentence 496, Texts/A/A0/A03.xml
Please	AV0	please	ADV
write	VVB	write	VERB
courteous	AJ0	courteous	ADJ
letters	NN2	letter	SUBST
to	PRP	to	PREP
the	AT0	the	ART
heads	NN2	head	SUBST
of	PRF	of	PREP
the	AT0	the	ART
governments	NN2	government	SUBST
indicated	VVN-VVD	indicate	VERB
—	PUN	—	PUN
and	CJC	and	CONJ
let	VVB	let	VERB
us	PNP	we	PRON
know	VVI	know	VERB
of	PRF	of	PREP
any	DT0	any	ADJ
replies	NN2	reply	SUBST
that	CJT	that	CONJ
you	PNP	you	PRON
receive	VVB	receive	VERB
.	PUN	.	PUN

# sentence 497, Texts/A/A0/A03.xml
MOROCCO	NP0	morocco	SUBST

# sentence 498, Texts/A/A0/A03.xml
MOHAMED	NP0	mohamed	SUBST
SRIFI	NP0	srifi	SUBST

# sentence 499, Texts/A/A0/A03.xml
Sentenced	VVN	sentence	VERB
to	PRP	to	PREP
30	CRD	30	ADJ
years	NN2	year	SUBST
for	PRP	for	PREP
his	DPS	he	PRON
peaceful	AJ0	peaceful	ADJ
political	AJ0	political	ADJ
views	NN2	view	SUBST

# sentence 500, Texts/A/A0/A03.xml
Write	VVB	write	VERB
to	PRP	to	PREP
:	PUN	:	PUN

# sentence 501, Texts/A/A0/A03.xml
Tell	VVB	tell	VERB
the	AT0	the	ART
King	NN1	king	SUBST
that	CJT	that	CONJ
you	PNP	you	PRON
are	VBB	be	VERB
concerned	AJ0	concerned	ADJ
about	PRP	about	PREP
the	AT0	the	ART
case	NN1	case	SUBST
of	PRF	of	PREP
Mohamed	NP0	mohamed	SUBST
Srifi	NP0	srifi	SUBST
,	PUN	,	PUN
currently	AV0	currently	ADV
in	PRP	in	PREP
Kenitra	NP0	kenitra	SUBST
Central	AJ0	central	ADJ
Prison	NN1	prison	SUBST
,	PUN	,	PUN
Casablanca	NP0	casablanca	SUBST
,	PUN	,	PUN
who	PNQ	who	PRON
was	VBD	be	VERB
arrested	VVN	arrest	VERB
in	PRP	in	PREP
1974	CRD	1974	ADJ
,	PUN	,	PUN
tortured	VVD-VVN	torture	VERB
,	PUN	,	PUN
brought	VVN-VVD	bring	VERB
to	PRP	to	PREP
trial	NN1	trial	SUBST
in	PRP	in	PREP
1977	CRD	1977	ADJ
and	CJC	and	CONJ
jailed	VVN-AJ0	jail	VERB
for	PRP	for	PREP
30	CRD	30	ADJ
years	NN2	year	SUBST
after	PRP	after	PREP
a	AT0	a	ART
blatantly	AV0	blatantly	ADV
unfair	AJ0	unfair	ADJ
trial	NN1	trial	SUBST
.	PUN	.	PUN

# sentence 502, Texts/A/A0/A03.xml
He	PNP	he	PRON
was	VBD	be	VERB
accused	VVN	accuse	VERB
of	PRF	of	PREP
calling	VVG	call	VERB
for	PRP	for	PREP
the	AT0	the	ART
violent	AJ0	violent	ADJ
overthrow	NN1	overthrow	SUBST
of	PRF	of	PREP
the	AT0	the	ART
monarchy	NN1	monarchy	SUBST
.	PUN	.	PUN

# sentence 503, Texts/A/A0/A03.xml
Srifi	NP0	srifi	SUBST
was	VBD	be	VERB
a	AT0	a	ART
member	NN1	member	SUBST
of	PRF	of	PREP
a	AT0	a	ART
banned	AJ0	banned	ADJ
left	AJ0	left	ADJ
wing	NN1	wing	SUBST
group	NN1	group	SUBST
Ila'l-Amam	NP0	ila'l-amam	SUBST
(	PUL	(	PUL
Forward	AV0	forward	ADV
)	PUR	)	PUR
.	PUN	.	PUN

# sentence 504, Texts/A/A0/A03.xml
Tell	VVB	tell	VERB
the	AT0	the	ART
King	NN1	king	SUBST
that	CJT	that	CONJ
Mohamed	NP0	mohamed	SUBST
Srifi	NP0	srifi	SUBST
's	POS	's	UNC
only	AJ0	only	ADJ
crime	NN1	crime	SUBST
seems	VVZ	seem	VERB
to	TO0	to	PREP
have	VHI	have	VERB
been	VBN	be	VERB
the	AT0	the	ART
expression	NN1	expression	SUBST
of	PRF	of	PREP
his	DPS	he	PRON
peaceful	AJ0	peaceful	ADJ
political	AJ0	political	ADJ
views	NN2	view	SUBST
.	PUN	.	PUN

# sentence 505, Texts/A/A0/A03.xml
Ask	VVB	ask	VERB
that	CJT	that	CONJ
he	PNP	he	PRON
is	VBZ	be	VERB
released	VVN	release	VERB
immediately	AV0	immediately	ADV
.	PUN	.	PUN

# sentence 506, Texts/A/A0/A03.xml
MALAWI	NP0	malawi	SUBST

# sentence 507, Texts/A/A0/A03.xml
VERA	NP0	vera	SUBST
CHIRWA	NP0-NN1	chirwa	SUBST

# sentence 508, Texts/A/A0/A03.xml
Jailed	VVN-AJ0	jail	VERB
for	PRP	for	PREP
believing	VVG	believe	VERB
that	CJT	that	CONJ
her	DPS	she	PRON
country	NN1	country	SUBST
should	VM0	should	VERB
be	VBI	be	VERB
run	VVN	run	VERB
differently	AV0	differently	ADV
.	PUN	.	PUN

# sentence 509, Texts/A/A0/A03.xml
Write	VVB	write	VERB
to	PRP	to	PREP
:	PUN	:	PUN

# sentence 510, Texts/A/A0/A03.xml
Vera	NP0	vera	SUBST
Chirwa	NP0	chirwa	SUBST
and	CJC	and	CONJ
her	DPS	she	PRON
husband	NN1	husband	SUBST
Orton	NP0	orton	SUBST
are	VBB	be	VERB
British-trained	AJ0	british-trained	ADJ
lawyers	NN2	lawyer	SUBST
,	PUN	,	PUN
who	PNQ	who	PRON
played	VVD	play	VERB
a	AT0	a	ART
leading	AJ0	leading	ADJ
role	NN1	role	SUBST
in	PRP	in	PREP
the	AT0	the	ART
struggle	NN1	struggle	SUBST
for	PRP	for	PREP
Malawi	NP0	malawi	SUBST
's	POS	's	UNC
independence	NN1	independence	SUBST
in	PRP	in	PREP
1964	CRD	1964	ADJ
.	PUN	.	PUN

# sentence 511, Texts/A/A0/A03.xml
They	PNP	they	PRON
went	VVD	go	VERB
to	PRP	to	PREP
Tanzania	NP0	tanzania	SUBST
for	PRP	for	PREP
17	CRD	17	ADJ
years	NN2	year	SUBST
following	AV0	following	ADV
Orton	NP0	orton	SUBST
's	POS	's	UNC
sacking	NN1	sacking	SUBST
as	PRP	as	PREP
a	AT0	a	ART
cabinet	NN1	cabinet	SUBST
minister	NN1	minister	SUBST
after	PRP	after	PREP
a	AT0	a	ART
dispute	NN1	dispute	SUBST
with	PRP	with	PREP
the	AT0	the	ART
President	NN1	president	SUBST
,	PUN	,	PUN
and	CJC	and	CONJ
lived	VVD	live	VERB
there	AV0	there	ADV
for	PRP	for	PREP
17	CRD	17	ADJ
years	NN2	year	SUBST
.	PUN	.	PUN

# sentence 512, Texts/A/A0/A03.xml
Orton	NP0	orton	SUBST
Chirwa	NP0	chirwa	SUBST
formed	VVD	form	VERB
an	AT0	an	ART
opposition	NN1	opposition	SUBST
party	NN1	party	SUBST
in	PRP	in	PREP
exile	NN1	exile	SUBST
.	PUN	.	PUN

# sentence 513, Texts/A/A0/A03.xml
The	AT0	the	ART
couple	NN1	couple	SUBST
returned	VVN-VVD	return	VERB
to	PRP	to	PREP
Malawi	NP0	malawi	SUBST
in	PRP	in	PREP
1981	CRD	1981	ADJ
.	PUN	.	PUN

# sentence 514, Texts/A/A0/A03.xml
The	AT0	the	ART
authorities	NN2	authority	SUBST
claim	VVB	claim	VERB
they	PNP	they	PRON
entered	VVD	enter	VERB
to	TO0	to	PREP
try	VVI	try	VERB
and	CJC	and	CONJ
overthrow	VVI	overthrow	VERB
the	AT0	the	ART
government	NN1	government	SUBST
.	PUN	.	PUN

# sentence 515, Texts/A/A0/A03.xml
The	AT0	the	ART
Chirwas	NP0	chirwas	SUBST
say	VVB	say	VERB
they	PNP	they	PRON
came	VVD	come	VERB
to	TO0	to	PREP
see	VVI	see	VERB
a	AT0	a	ART
sick	AJ0	sick	ADJ
relative	NN1	relative	SUBST
.	PUN	.	PUN

# sentence 516, Texts/A/A0/A03.xml
They	PNP	they	PRON
were	VBD	be	VERB
tried	VVN-AJ0	try	VERB
,	PUN	,	PUN
convicted	VVN-AJ0	convict	VERB
of	PRF	of	PREP
treason	NN1	treason	SUBST
and	CJC	and	CONJ
sentenced	VVN	sentence	VERB
to	PRP	to	PREP
death	NN1	death	SUBST
,	PUN	,	PUN
later	AV0	later	ADV
commuted	VVD-VVN	commute	VERB
to	PRP	to	PREP
life	NN1	life	SUBST
imprisonment	NN1	imprisonment	SUBST
.	PUN	.	PUN

# sentence 517, Texts/A/A0/A03.xml
Tell	VVB	tell	VERB
the	AT0	the	ART
President	NN1	president	SUBST
that	CJT	that	CONJ
you	PNP	you	PRON
have	VHB	have	VERB
read	VVN	read	VERB
about	PRP	about	PREP
their	DPS	they	PRON
case	NN1	case	SUBST
,	PUN	,	PUN
that	CJT	that	CONJ
their	DPS	they	PRON
trial	NN1	trial	SUBST
was	VBD	be	VERB
unfair	AJ0	unfair	ADJ
—	PUN	—	PUN
even	AV0	even	ADV
the	AT0	the	ART
Appeal	NN1	appeal	SUBST
Court	NN1	court	SUBST
agrees	VVZ	agree	VERB
on	PRP	on	PREP
this	DT0	this	ADJ
—	PUN	—	PUN
and	CJC	and	CONJ
ask	VVB	ask	VERB
that	CJT	that	CONJ
they	PNP	they	PRON
are	VBB	be	VERB
released	VVN	release	VERB
immediately	AV0	immediately	ADV
.	PUN	.	PUN

# sentence 518, Texts/A/A0/A03.xml
PHILIPPINES	NP0	philippines	SUBST

# sentence 519, Texts/A/A0/A03.xml
MARIA	NP0	maria	SUBST
NONNA	NP0	nonna	SUBST
SANTA	NP0	santa	SUBST
CLARA	NP0	clara	SUBST

# sentence 520, Texts/A/A0/A03.xml
‘	PUQ	‘	PUQ
Disappeared	VVD-VVN	disappear	VERB
’	PUQ	’	PUQ
with	PRP	with	PREP
a	AT0	a	ART
colleague	NN1	colleague	SUBST
while	CJS	while	CONJ

# sentence 521, Texts/A/A0/A03.xml
working	VVG	work	VERB
for	PRP	for	PREP
a	AT0	a	ART
community	NN1	community	SUBST
organization	NN1	organization	SUBST
.	PUN	.	PUN

# sentence 522, Texts/A/A0/A03.xml
Write	VVB	write	VERB
to	PRP	to	PREP
:	PUN	:	PUN

# sentence 523, Texts/A/A0/A03.xml
Draw	VVB	draw	VERB
her	DPS	she	PRON
attention	NN1	attention	SUBST
to	PRP	to	PREP
the	AT0	the	ART
case	NN1	case	SUBST
of	PRF	of	PREP
ecumenical	AJ0	ecumenical	ADJ
community	NN1	community	SUBST
worker	NN1	worker	SUBST
Maria	NP0	maria	SUBST
N.	NP0	n.	SUBST
Santa	NP0	santa	SUBST
Clara	NP0	clara	SUBST
and	CJC	and	CONJ
her	DPS	she	PRON
colleague	NN1	colleague	SUBST
Angelina	NP0-NN1	angelina	SUBST
Llenarasas	NN2	llenarasa	SUBST
who	PNQ	who	PRON
were	VBD	be	VERB
arrested	VVN	arrest	VERB
by	PRP	by	PREP
men	NN2	man	SUBST
in	PRP	in	PREP
plain	AJ0-NN1	plain	ADJ
clothes	NN2	clothes	SUBST
in	PRP	in	PREP
a	AT0	a	ART
village	NN1	village	SUBST
